lat,lon,grid_group,frp,brightness,brightness_ti5,temp_delta_ti4_ti5,confidence,is_night,facility_distance_m,facility_type_encoded,landcover_encoded,nearby_cluster_count_3km,historical_recurrence_1_5km,historical_mean_frp,frp_z_score,days_since_last_detection,target
31.329238945408083,76.98197219726,31.3_77.0,26.8,307.4,291.13,16.27,0.839,0,399.3,6,3,6,12,26.47,0.81,3.2,4
22.503597528039425,73.46147252674189,22.5_73.5,3.16,313.7,303.3,10.4,0.538,1,3499.3,0,5,1,0,3.14,0.26,55.2,5
31.142951178157,76.93678864909283,31.1_76.9,46.33,359.28,341.45,17.83,0.938,0,272.1,1,0,3,2,22.76,2.61,20.6,0
28.500565191566622,77.210768508918,28.5_77.2,63.35,358.09,335.53,22.57,0.855,0,279.8,2,0,6,2,33.01,3.73,5.6,0
22.323927760585615,73.00343116151846,22.3_73.0,18.13,319.98,309.13,10.85,0.514,0,10187.0,0,1,5,2,20.63,0.16,140.0,3
28.5570735552871,77.41231854530744,28.6_77.4,37.39,363.38,335.29,28.09,0.729,0,22.1,2,0,1,1,19.47,1.32,20.3,0
28.615972150859385,77.49917738900685,28.6_77.5,17.01,353.33,335.32,18.01,0.666,1,339.4,4,3,5,4,13.71,0.35,16.0,4
28.31405516406538,77.2153641987763,28.3_77.2,68.43,343.37,304.88,38.49,0.757,0,22223.6,0,2,9,1,33.78,2.37,62.9,2
28.623816328205965,77.26058778750176,28.6_77.3,21.57,311.85,299.56,12.29,0.645,0,11988.1,0,1,6,2,22.78,0.85,148.3,3
28.163507715463716,77.46507963320923,28.2_77.5,44.72,340.25,311.68,28.57,0.929,1,38.8,1,0,2,10,46.39,0.08,0.2,1
28.338865303937293,77.3948253219853,28.3_77.4,9.42,325.2,310.04,15.16,0.706,1,11330.6,0,1,11,2,9.25,0.29,124.0,3
29.79688375047027,75.69270957842471,29.8_75.7,12.92,327.33,317.67,9.66,0.812,1,6578.8,0,1,10,3,12.7,0.58,48.1,3
28.376455359653225,77.27151303667134,28.4_77.3,2.52,307.13,304.71,2.43,0.369,0,6273.9,7,5,2,0,3.09,0.27,27.8,5
21.69133403598451,84.03764795528711,21.7_84.0,22.58,331.68,308.71,22.98,0.713,1,288.1,3,0,1,3,8.79,3.79,39.1,0
29.11000847070166,76.35819571637681,29.1_76.4,16.52,317.66,303.84,13.82,0.506,0,2538.0,0,1,7,1,13.57,0.28,38.5,3
29.88882301367395,75.89115797781389,29.9_75.9,1.8,305.52,300.38,5.14,0.528,1,2061.2,0,5,1,1,2.15,0.26,84.7,5
31.102359186393993,77.11398272870458,31.1_77.1,12.5,312.08,298.58,13.5,0.864,0,6604.8,0,1,6,1,14.76,0.3,59.6,3
22.363377961608627,73.41621733551135,22.4_73.4,22.32,340.44,302.22,38.21,0.907,1,166.6,1,0,3,16,22.33,0.45,2.1,1
28.779691538295726,77.44124453375753,28.8_77.4,6.79,318.54,309.52,9.02,0.444,0,2571.5,0,5,0,0,6.71,0.09,16.9,5
28.546689515703974,77.06800454588345,28.5_77.1,67.7,358.43,335.18,23.25,0.841,0,26341.8,0,2,8,1,30.9,2.38,262.9,2
28.7981821801116,77.3173545935667,28.8_77.3,11.06,333.82,306.07,27.76,0.657,1,903.3,7,3,2,6,8.94,0.99,11.6,4
28.96746399841657,76.57877169881824,29.0_76.6,65.23,344.48,316.78,27.7,0.762,1,215.2,2,0,4,0,38.66,3.09,82.4,0
28.77232339984495,77.24515860744569,28.8_77.2,34.92,346.09,318.24,27.85,0.84,0,105.7,7,0,2,3,15.87,2.42,83.6,0
21.661160963966637,83.93363481870954,21.7_83.9,9.42,332.99,316.9,16.09,0.871,0,5787.4,0,1,4,2,8.47,0.6,67.7,3
21.69510131548312,83.8833161017112,21.7_83.9,20.84,364.77,330.43,34.34,0.995,1,78.6,1,0,2,11,22.42,0.43,2.0,1
22.577377017871132,73.32172379553778,22.6_73.3,3.48,302.64,293.72,8.92,0.377,1,10241.9,0,5,2,1,2.78,0.11,30.0,5
29.88522740355046,75.67067548761439,29.9_75.7,57.05,341.21,321.75,19.46,0.931,1,152.5,1,0,2,0,27.84,3.78,80.3,0
31.297070307000624,77.02694582228553,31.3_77.0,25.81,354.75,335.27,19.48,0.673,1,3195.2,7,3,5,7,23.59,0.64,8.6,4
22.098263280691345,72.894692001929,22.1_72.9,23.35,348.03,304.49,43.54,0.903,0,53.4,1,0,2,12,25.79,0.07,1.2,1
21.943381819646532,83.8670053230134,21.9_83.9,49.57,342.07,321.81,20.26,0.817,1,76.6,5,0,4,0,15.93,1.32,4.4,0
28.669131639739494,77.246378133452,28.7_77.2,14.56,361.85,338.81,23.04,0.988,1,74.2,2,0,2,19,14.23,0.21,2.9,1
29.139603012200052,76.69085302501601,29.1_76.7,52.93,352.62,326.29,26.33,0.729,1,137.2,1,0,3,2,26.34,2.58,10.2,0
29.960157933660508,75.85531165144855,30.0_75.9,7.81,314.9,299.3,15.6,0.563,1,13952.8,0,1,7,4,9.28,0.13,104.7,3
29.998095711918133,75.92938197864468,30.0_75.9,15.36,323.75,309.8,13.95,0.831,0,11054.6,0,1,8,5,16.28,0.1,150.5,3
28.730265707327693,77.51764947322823,28.7_77.5,1.63,296.19,291.96,4.24,0.374,1,10844.1,7,5,0,0,1.37,0.08,39.1,5
28.15947678023428,77.45697652035724,28.2_77.5,4.47,294.4,288.75,5.65,0.504,0,5263.1,7,5,0,1,3.82,0.35,88.4,5
28.245307570570272,77.18008530370166,28.2_77.2,3.41,326.62,320.86,5.75,0.853,0,17266.2,0,1,7,0,3.4,0.76,116.1,3
29.87702095926435,75.79586642142696,29.9_75.8,16.02,331.31,322.96,8.35,0.815,0,7819.3,0,1,10,0,17.31,0.67,20.7,3
29.14273362939544,76.38076036817051,29.1_76.4,105.45,315.3,286.32,28.98,0.866,1,9188.4,0,2,11,0,52.15,1.81,224.2,2
28.232556913208295,77.22944630114881,28.2_77.2,3.99,312.85,306.22,6.63,0.415,0,10761.3,0,5,0,1,3.74,0.23,81.5,5
29.048666626417887,76.68660582571437,29.0_76.7,47.44,366.37,326.73,39.65,0.943,1,14.0,2,0,2,11,40.55,0.17,0.5,1
28.55060008205443,77.51566462849568,28.6_77.5,7.91,319.28,291.97,27.32,0.678,1,666.5,7,3,3,3,6.44,0.68,16.7,4
21.875413390457492,84.2163130602435,21.9_84.2,9.15,319.21,309.07,10.14,0.729,0,13827.6,0,1,9,1,8.95,0.19,39.3,3
21.671491999413703,83.91397983449062,21.7_83.9,28.35,354.84,315.62,39.22,0.945,1,422.4,1,0,3,18,25.54,0.2,2.9,1
22.159181055107613,73.1278138691832,22.2_73.1,14.46,330.84,320.79,10.04,0.79,0,5388.0,0,1,6,4,14.29,0.72,88.0,3
22.325093196289206,73.25299627048265,22.3_73.3,4.17,317.67,314.42,3.26,0.523,0,6645.1,0,5,2,0,3.67,0.08,38.3,5
28.642280287765463,77.42664496420686,28.6_77.4,4.37,327.34,324.31,3.03,0.236,0,2940.4,8,5,0,1,4.1,0.13,85.8,5
22.36756179398942,73.12055877006456,22.4_73.1,31.74,356.97,325.47,31.5,0.935,0,182.1,5,0,2,2,13.57,3.29,8.9,0
29.965473544494078,75.75455135191204,30.0_75.8,28.97,342.22,307.44,34.78,0.974,1,39.2,1,0,1,20,30.41,0.49,2.1,1
29.838426935066256,75.62101542320302,29.8_75.6,19.58,307.65,286.46,21.18,0.734,0,854.5,7,3,4,11,17.05,0.4,22.6,4
28.508134811400065,77.31458801226027,28.5_77.3,7.92,314.02,306.19,7.83,0.67,0,10642.2,0,1,9,3,7.36,0.11,57.3,3
28.78840478893541,77.1680258153658,28.8_77.2,4.97,301.38,291.24,10.14,0.345,0,5898.5,0,5,0,0,3.72,0.1,32.8,5
29.163215103832066,76.6044086943451,29.2_76.6,5.2,319.68,306.78,12.89,0.812,0,2249.9,0,1,8,3,5.66,0.48,95.0,3
28.89043998423245,77.36421373796055,28.9_77.4,26.24,353.69,320.13,33.55,0.873,1,0.8,1,0,1,13,29.03,0.41,0.6,1
30.15425700158666,75.85051062701324,30.2_75.9,8.25,319.17,300.43,18.74,0.569,0,5991.4,0,1,11,1,8.47,0.89,36.3,3
30.010947833318117,75.96439847882732,30.0_76.0,30.2,346.82,331.15,15.67,0.815,0,363.8,6,3,2,5,26.32,0.38,27.2,4
21.847705314116965,84.02687022290253,21.8_84.0,23.22,342.59,318.12,24.47,0.699,0,2784.3,7,3,3,4,25.25,0.53,2.5,4
29.169999751190304,76.3202239928809,29.2_76.3,7.5,317.03,299.9,17.13,0.762,0,9120.6,0,1,10,1,6.79,0.38,144.8,3
31.22496347783948,77.05504872868353,31.2_77.1,18.32,320.35,309.13,11.22,0.828,0,14060.5,0,1,8,0,21.49,0.86,28.3,3
30.920591244878604,76.90577015225607,30.9_76.9,36.04,319.2,287.64,31.55,0.889,0,165.5,5,0,1,0,16.83,2.86,19.8,0
29.12793377233292,76.59804813982002,29.1_76.6,83.16,391.12,368.26,22.86,0.909,0,26398.1,0,2,10,2,42.46,2.4,237.9,2
21.86457336213534,84.08924895165369,21.9_84.1,33.26,316.69,309.9,6.79,0.885,0,8633.0,0,1,9,2,34.42,0.17,130.8,3
28.472579695664002,77.19542835007847,28.5_77.2,12.29,327.33,316.38,10.95,0.786,0,6109.0,0,1,10,3,11.55,0.82,96.7,3
21.84088536758054,83.90776447068426,21.8_83.9,41.73,364.78,336.61,28.18,0.911,1,52.6,1,0,1,3,22.34,3.66,25.5,0
28.438478465463525,77.47679371104363,28.4_77.5,19.65,366.91,325.85,41.06,0.861,1,91.7,1,0,2,14,17.3,0.3,1.9,1
30.047168779573994,75.92818077956517,30.0_75.9,98.2,310.29,274.52,35.77,0.857,1,28547.2,0,2,12,0,50.01,1.0,139.5,2
28.51342640910652,77.15655023619183,28.5_77.2,8.2,306.35,301.95,4.4,0.241,1,4737.6,0,5,2,0,10.6,0.19,13.7,5
21.78608912786381,83.94405461835562,21.8_83.9,17.25,316.81,300.16,16.65,0.88,0,10219.3,0,1,7,4,16.47,0.46,85.6,3
28.70703576495879,77.50495999154116,28.7_77.5,3.21,296.43,289.27,7.15,0.213,0,7660.6,0,5,2,1,3.52,0.4,36.0,5
28.624786322129303,77.66210001908108,28.6_77.7,36.56,358.31,333.22,25.1,0.784,1,619.8,3,0,1,1,20.41,2.82,86.1,0
31.10187183187093,77.19960262185694,31.1_77.2,21.97,352.14,336.19,15.95,0.62,1,117.7,6,3,4,8,23.62,0.73,5.5,4
28.52982299000786,77.2740410842911,28.5_77.3,22.19,322.24,311.59,10.65,0.824,0,1100.0,6,3,2,9,21.09,0.85,6.5,4
31.01045058406719,77.07805497725853,31.0_77.1,10.92,330.68,316.82,13.87,0.78,0,17487.5,0,1,5,0,9.36,0.54,153.3,3
28.974467712035473,76.50922152023654,29.0_76.5,16.61,318.82,307.41,11.4,0.518,0,15569.8,0,1,8,1,17.86,0.15,23.4,3
21.379943977081485,83.7265027850116,21.4_83.7,74.57,327.49,305.56,21.94,0.98,1,21437.9,0,2,9,0,57.3,2.76,184.8,2
29.221178451837496,76.45496220669835,29.2_76.5,28.04,325.25,316.92,8.33,0.761,0,10865.2,0,1,8,2,30.53,0.73,52.0,3
29.054447998562175,76.1941512179607,29.1_76.2,12.7,345.1,310.98,34.12,0.834,1,953.3,4,3,4,6,15.22,0.91,23.1,4
21.378751282847364,83.91328142596139,21.4_83.9,11.57,323.73,309.39,14.34,0.604,0,18679.1,0,1,6,2,11.11,0.26,91.3,3
28.9246263209367,76.53585994899052,28.9_76.5,9.5,326.15,316.56,9.59,0.659,0,14690.5,0,1,12,0,11.0,0.21,175.5,3
21.440743114420457,84.0809911946845,21.4_84.1,14.57,326.64,304.96,21.69,0.745,0,3690.5,0,1,7,1,13.78,0.14,40.9,3
28.708151144728596,77.28183509492128,28.7_77.3,4.32,335.95,323.5,12.45,0.567,1,3197.1,0,1,4,3,3.55,0.53,130.5,3
31.052501916427705,77.29185687324669,31.1_77.3,80.83,360.75,330.97,29.78,0.946,0,11974.2,0,2,7,0,63.75,1.39,266.5,2
21.906228717178685,84.09699852308073,21.9_84.1,22.1,344.7,330.8,13.9,0.637,0,1591.7,6,3,6,6,19.73,0.71,5.3,4
28.554858347445684,77.46145882301803,28.6_77.5,4.02,315.93,294.95,20.99,0.522,0,14449.1,0,1,5,3,4.42,0.57,175.3,3
28.436227544991116,77.19178458377448,28.4_77.2,18.08,324.81,314.34,10.47,0.76,0,12568.3,0,1,7,2,17.52,0.17,158.3,3
31.091270145328888,77.24780309900596,31.1_77.2,83.21,356.01,324.54,31.47,0.824,1,15637.3,0,2,11,3,35.49,0.99,175.0,2
28.741731795504027,77.22516261703606,28.7_77.2,20.36,348.82,333.13,15.69,0.782,1,383.9,7,3,4,4,20.52,0.68,25.1,4
22.382779015134542,73.16080074237011,22.4_73.2,116.46,343.92,316.58,27.34,0.781,1,22458.6,0,2,9,2,80.91,2.62,309.5,2
29.41750179469108,76.42469540459477,29.4_76.4,38.68,355.56,325.77,29.8,0.842,1,715.0,2,0,5,2,15.98,3.23,81.9,0
30.00927639388372,75.541175566821,30.0_75.5,47.78,344.59,324.1,20.48,0.888,0,156.6,3,0,3,1,14.6,1.85,21.4,0
28.67672336214092,77.64717336187805,28.7_77.6,30.05,344.84,306.43,38.41,0.851,1,2.7,1,0,3,23,26.54,0.52,1.5,1
21.92718175542109,84.12728800321696,21.9_84.1,25.72,311.65,301.34,10.31,0.627,0,16619.3,0,1,11,4,27.28,0.26,32.4,3
22.1577752239245,73.03887065277857,22.2_73.0,5.87,329.31,318.65,10.65,0.621,1,13927.6,0,1,10,2,4.99,0.75,120.2,3
30.186021267640793,75.79647959485962,30.2_75.8,20.61,364.5,339.65,24.85,0.962,0,104.4,1,0,1,20,19.36,0.27,1.4,1
29.024183317947774,76.60460051443343,29.0_76.6,2.13,317.55,303.96,13.59,0.275,0,5209.6,0,5,1,0,1.83,0.03,36.6,5
31.18831740664039,77.12034325842848,31.2_77.1,16.77,308.71,300.15,8.56,0.822,0,7859.6,0,1,7,3,15.59,0.18,79.9,3
30.072699389912312,75.77441827903459,30.1_75.8,20.84,357.62,318.62,39.0,0.919,1,47.2,2,0,4,12,21.77,0.11,1.7,1
28.38787740305244,77.25387770795271,28.4_77.3,29.4,350.76,312.01,38.75,0.959,0,9.9,2,0,2,11,32.89,0.5,2.2,1
28.646577982023334,77.2661108750219,28.6_77.3,48.65,344.8,323.75,21.05,0.757,1,240.5,2,0,3,2,17.68,2.89,21.1,0
21.76408473451175,84.40795774279674,21.8_84.4,48.7,350.68,329.68,21.01,0.956,1,24.8,1,0,3,3,23.34,3.31,6.7,0
28.473543878176038,77.52778947930588,28.5_77.5,14.85,317.11,302.78,14.33,0.55,1,13787.9,0,1,14,0,12.05,0.31,48.1,3
22.232434505697746,73.24903153939859,22.2_73.2,12.88,324.15,309.7,14.46,0.518,0,16700.0,0,1,7,1,13.31,0.27,82.9,3
28.391761332963217,77.35370049853084,28.4_77.4,26.78,330.14,300.27,29.87,0.926,1,62.8,2,0,1,15,28.15,0.47,2.1,1
28.348950469427308,77.10241702650958,28.3_77.1,37.55,307.2,280.44,26.76,0.954,1,36.2,3,0,1,1,16.47,3.52,15.8,0
29.100247757569868,76.29536038881464,29.1_76.3,22.25,363.94,326.3,37.64,0.969,1,70.2,1,0,4,18,25.22,0.35,1.6,1
28.245589675227016,77.52033346873628,28.2_77.5,34.61,320.41,300.68,19.73,0.632,0,2028.9,6,3,3,7,32.43,0.85,8.4,4
28.543932195431246,77.54325329483046,28.5_77.5,7.98,326.87,312.32,14.55,0.674,1,16575.1,0,1,10,1,9.12,0.17,12.7,3
31.276225409230655,77.03127306616598,31.3_77.0,80.01,373.83,333.33,40.5,0.897,1,20461.6,0,2,13,2,42.42,1.42,88.6,2
28.413681951252254,77.40724778446618,28.4_77.4,3.48,311.54,303.87,7.67,0.477,1,9810.2,7,5,0,0,4.45,0.06,6.7,5
22.393970926639632,73.10421618536608,22.4_73.1,10.17,331.5,322.65,8.85,0.897,0,13184.1,0,1,5,1,9.9,0.37,44.6,3
21.94271253203375,83.8551419578062,21.9_83.9,16.06,331.33,324.56,6.77,0.886,1,18950.8,0,1,8,3,16.61,0.84,11.9,3
28.703599954016624,77.66187717721483,28.7_77.7,19.59,327.26,315.07,12.19,0.708,0,18313.8,0,1,5,3,22.1,0.35,13.1,3
22.195560947792092,73.0606326172502,22.2_73.1,5.45,323.36,308.85,14.51,0.742,0,12490.7,0,1,6,0,6.21,0.5,103.9,3
29.995444287536902,75.70050888923365,30.0_75.7,35.62,372.83,339.01,33.82,0.947,0,58.8,3,0,2,14,31.99,0.19,2.2,1
29.717277141196607,75.94101392609775,29.7_75.9,98.19,343.05,314.9,28.14,0.783,0,21734.4,0,2,7,1,59.03,2.56,250.0,2
28.747978446974095,76.97391466995477,28.7_77.0,14.91,359.45,329.11,30.34,0.963,1,61.5,1,0,2,20,15.9,0.32,0.4,1
29.264457691616137,76.73907666600543,29.3_76.7,134.41,359.81,350.44,9.38,0.946,0,22766.4,0,2,11,0,82.28,1.2,251.1,2
30.929972654208505,77.09243093669038,30.9_77.1,5.34,303.53,294.82,8.71,0.227,0,1180.1,0,5,0,0,6.62,0.03,92.1,5
29.934473520545374,75.6361186492751,29.9_75.6,9.37,323.02,313.53,9.49,0.587,0,2032.1,0,1,10,3,9.56,0.53,175.4,3
28.043898932037038,77.26593050247888,28.0_77.3,43.28,355.86,324.58,31.28,0.898,0,789.9,2,0,2,0,23.42,1.52,12.1,0
28.280695061779102,77.30970712328586,28.3_77.3,35.65,305.34,286.62,18.72,0.892,1,363.2,6,3,3,6,36.21,0.41,25.1,4
22.22780892689003,73.10178926304543,22.2_73.1,2.0,322.08,318.68,3.41,0.384,1,3772.8,0,5,1,0,1.54,0.19,88.3,5
21.80361472029728,84.16956794778788,21.8_84.2,22.04,324.08,318.49,5.59,0.775,1,2050.1,0,1,13,1,26.2,0.61,134.6,3
28.566069586613356,77.43597935486827,28.6_77.4,64.9,359.57,332.25,27.32,0.809,1,16189.2,0,2,10,0,33.51,2.23,360.9,2
28.618449234876508,77.28547515619067,28.6_77.3,46.49,356.57,328.92,27.65,0.721,1,292.7,7,0,4,0,17.41,1.78,49.8,0
31.14578177046191,77.21486378072335,31.1_77.2,26.8,332.03,316.4,15.63,0.918,0,11.1,1,0,2,4,10.52,1.63,47.1,0
29.832978417791832,75.91029039649625,29.8_75.9,33.88,340.64,315.16,25.48,0.807,1,280.7,1,0,3,3,12.82,2.53,29.4,0
31.21175551340022,77.1642088591944,31.2_77.2,15.14,327.97,315.61,12.36,0.667,1,879.4,7,3,3,4,13.11,0.73,1.3,4
29.765743280602546,75.80839506291473,29.8_75.8,50.69,345.78,320.44,25.34,0.869,0,48.2,7,0,3,1,26.97,3.49,24.2,0
30.959817700584377,77.05361832131292,31.0_77.1,25.16,345.52,308.39,37.14,0.985,1,14.8,1,0,4,13,28.26,0.54,1.2,1
22.40288761834641,73.16263349176769,22.4_73.2,23.3,354.42,328.67,25.75,0.903,1,318.5,2,0,4,4,7.21,1.92,45.7,0
22.464326834551887,73.20361607524319,22.5_73.2,37.25,348.2,319.86,28.34,0.852,1,68.9,1,0,2,1,17.14,1.55,84.0,0
28.313790808537174,77.18994603451122,28.3_77.2,11.24,350.49,316.29,34.19,0.966,1,92.9,1,0,3,22,12.74,0.48,1.9,1
22.262412627777422,73.5050339575303,22.3_73.5,3.79,302.96,290.88,12.07,0.225,1,10653.8,8,5,0,2,4.29,0.04,39.8,5
29.367690158312083,76.61996289085018,29.4_76.6,68.24,366.0,333.77,32.23,0.71,1,432.1,2,0,2,5,27.29,3.66,72.6,0
31.114814096622716,76.81481834006719,31.1_76.8,2.98,303.39,295.55,7.84,0.361,0,3243.5,0,5,0,1,3.82,0.4,84.2,5
28.53055806643479,77.347654993551,28.5_77.3,7.51,311.35,292.44,18.91,0.736,0,9219.0,0,1,6,2,6.62,0.39,108.1,3
22.341642849970942,72.95850392836256,22.3_73.0,13.91,340.01,324.23,15.78,0.706,1,145.9,4,3,4,8,14.15,0.68,10.6,4
28.38245541179197,77.29751029831769,28.4_77.3,28.93,348.35,321.4,26.94,0.816,0,331.8,3,0,4,1,9.58,2.68,11.7,0
31.068554256622555,76.97327067379517,31.1_77.0,35.3,324.18,307.53,16.65,0.85,0,173.9,6,3,3,8,29.82,0.49,24.8,4
28.63711905849563,77.41395457962801,28.6_77.4,13.17,363.93,329.05,34.88,0.898,1,52.6,2,0,4,19,13.2,0.1,1.8,1
28.538902122824187,77.42246285443088,28.5_77.4,8.47,304.62,295.63,8.99,0.875,0,13674.2,0,1,5,0,9.83,0.75,122.1,3
28.265126337710065,77.38072675165733,28.3_77.4,13.36,317.13,305.76,11.37,0.893,0,19657.0,0,1,6,1,12.4,0.87,26.8,3
31.221997410890264,77.0835818101744,31.2_77.1,73.57,314.13,287.58,26.54,0.885,1,5.3,2,0,3,0,26.25,1.53,28.7,0
22.072955171146752,73.1264751524694,22.1_73.1,29.37,352.97,330.39,22.59,0.845,0,13.9,2,0,5,0,10.21,3.21,68.6,0
29.743657642647886,75.57094384087692,29.7_75.6,34.55,341.4,321.09,20.31,0.86,0,93.7,3,0,5,0,13.95,3.3,22.9,0
30.849182949797243,76.90750397072023,30.8_76.9,12.63,327.77,320.52,7.25,0.826,0,3831.3,0,1,6,1,10.66,0.43,78.0,3
31.058983372869672,77.44000862118729,31.1_77.4,111.8,361.36,337.0,24.36,0.803,1,18767.2,0,2,14,0,72.16,2.3,191.6,2
28.677049822504856,77.41545279500347,28.7_77.4,23.71,366.74,336.9,29.84,0.928,1,96.2,3,0,2,17,20.8,0.54,2.8,1
28.55608646494224,77.48415236235222,28.6_77.5,15.68,321.44,310.15,11.29,0.718,0,3780.7,0,1,8,2,17.46,0.28,43.0,3
28.413957067221098,77.27553744222791,28.4_77.3,7.75,321.97,316.68,5.29,0.335,1,4474.2,0,5,0,0,5.81,0.19,75.4,5
28.86421671631855,77.3658831625496,28.9_77.4,108.94,388.38,360.06,28.32,0.91,1,8972.4,0,2,16,0,61.83,0.88,141.7,2
29.825167014307038,75.90536464293436,29.8_75.9,10.1,314.73,299.26,15.47,0.7,0,4775.4,0,1,9,4,11.7,0.9,66.7,3
29.075246167984588,76.6257304694299,29.1_76.6,28.11,312.3,304.17,8.13,0.884,0,18673.6,0,1,5,1,27.71,0.56,142.1,3
28.436337862343606,77.43453140820596,28.4_77.4,17.42,342.83,296.64,46.19,0.962,1,36.9,1,0,3,16,15.27,0.33,0.6,1
28.39487776349666,77.56245884046041,28.4_77.6,56.93,340.4,329.09,11.31,0.939,0,107.3,3,0,2,4,20.94,3.47,73.5,0
29.873351488722562,75.90738557461431,29.9_75.9,18.89,340.07,299.87,40.2,0.979,1,104.7,1,0,2,20,17.94,0.39,2.0,1
30.83283878057187,77.0620995081761,30.8_77.1,18.54,311.65,291.39,20.26,0.678,0,120.1,6,3,8,6,18.88,0.91,8.5,4
28.41237292098279,77.39951379694529,28.4_77.4,20.75,355.69,324.21,31.48,0.752,0,44.8,1,0,3,0,9.79,3.33,30.1,0
28.568227403953582,77.17892745038705,28.6_77.2,9.36,335.56,303.1,32.45,0.9,1,90.3,1,0,3,11,9.26,0.22,2.9,1
22.226989859112102,73.25695768463895,22.2_73.3,8.42,335.56,323.59,11.97,0.874,0,17936.0,0,1,10,2,7.84,0.76,144.7,3
30.888862605214005,76.74813413557497,30.9_76.7,9.89,322.77,303.89,18.88,0.768,0,16030.0,0,1,11,0,9.83,0.33,54.8,3
22.421225256320707,73.13022346951998,22.4_73.1,88.29,320.63,290.2,30.43,0.836,1,28217.8,0,2,12,1,59.05,2.11,331.8,2
28.963420214926938,76.53242137025931,29.0_76.5,7.8,317.0,304.08,12.92,0.62,0,5375.3,0,1,6,2,6.39,0.41,23.9,3
28.4190524911095,77.52515865978985,28.4_77.5,71.4,352.56,317.08,35.48,0.842,1,9659.6,0,2,15,1,32.07,1.08,85.6,2
29.97866540719687,76.14542032603069,30.0_76.1,19.91,356.83,321.81,35.03,0.943,0,63.1,1,0,1,19,21.24,0.27,3.0,1
21.471311821379313,83.93272735289014,21.5_83.9,5.49,304.32,299.72,4.59,0.295,1,2543.1,0,5,2,3,4.03,0.01,35.8,5
30.110730119144836,75.8502102319605,30.1_75.9,11.25,309.46,294.83,14.64,0.7,0,4626.0,0,1,6,0,9.97,0.18,148.4,3
29.50852046935081,76.5573099155889,29.5_76.6,11.49,324.13,305.38,18.75,0.724,0,12336.9,0,1,11,0,9.37,0.87,43.6,3
28.720857223917626,77.39101732465511,28.7_77.4,112.83,353.12,324.87,28.25,0.803,0,22345.7,0,2,10,0,81.51,2.18,147.8,2
28.45306062699498,77.33103530762543,28.5_77.3,49.64,345.06,320.12,24.94,0.973,1,152.9,7,0,1,1,20.1,3.61,6.8,0
21.663988376105255,83.8546324695613,21.7_83.9,59.31,334.93,306.02,28.91,0.848,0,25396.2,0,2,10,1,47.11,0.89,24.3,2
28.51889680195268,77.4302898301599,28.5_77.4,37.14,373.41,354.93,18.48,0.935,1,70.9,7,0,4,1,18.54,2.57,87.3,0
28.27616512998366,77.330286111188,28.3_77.3,38.94,382.84,361.21,21.63,0.749,1,638.2,2,0,5,2,16.47,1.46,71.2,0
28.293627357624867,77.3144116799944,28.3_77.3,2.17,315.57,307.39,8.17,0.3,0,6796.9,8,5,1,2,1.77,0.07,20.3,5
28.612155760417,77.22903927847837,28.6_77.2,63.94,348.68,313.73,34.96,0.753,0,8889.5,0,2,17,1,40.73,1.92,205.9,2
28.517374482855317,77.23284993354119,28.5_77.2,14.51,322.7,307.99,14.7,0.51,0,13573.9,0,1,5,1,12.77,0.53,67.7,3
29.837510805058518,75.82284405565234,29.8_75.8,99.23,348.78,326.99,21.78,0.778,0,12921.0,0,2,10,2,67.84,1.3,162.7,2
22.20346792463319,73.28118775821439,22.2_73.3,10.69,315.1,302.65,12.45,0.653,0,16633.0,0,1,7,3,12.56,0.14,9.4,3
28.473067771653543,77.34193088041249,28.5_77.3,13.15,306.06,294.49,11.56,0.85,0,1323.7,7,3,3,5,13.54,0.31,15.6,4
28.419695581387213,77.4016942834819,28.4_77.4,28.22,358.67,326.15,32.52,0.934,0,199.3,1,0,2,18,25.2,0.35,2.0,1
28.69820358231754,77.28328811313528,28.7_77.3,70.83,355.26,339.68,15.58,0.887,1,316.1,5,0,3,1,28.15,2.15,36.3,0
28.248104041062632,77.6181628501384,28.2_77.6,18.02,332.52,319.3,13.22,0.618,0,6331.4,0,1,8,2,21.24,0.39,76.6,3
22.148969488260736,83.88587941892611,22.1_83.9,19.29,364.65,350.58,14.06,0.788,0,154.3,7,3,4,2,15.6,0.58,27.2,4
29.05600128775824,76.539695900276,29.1_76.5,12.49,326.98,312.96,14.02,0.803,0,18986.4,0,1,9,5,12.62,0.2,168.5,3
28.28047245543357,77.46688187535888,28.3_77.5,11.18,330.07,311.13,18.95,0.67,0,516.4,7,3,4,11,10.78,0.54,17.4,4
22.001065870394765,84.23749065745258,22.0_84.2,28.18,366.17,333.6,32.56,0.926,1,395.3,3,0,2,1,14.31,2.75,53.5,0
28.54328718204522,77.38599493679642,28.5_77.4,34.02,344.54,330.64,13.9,0.669,0,81.1,6,3,4,6,40.11,0.81,25.4,4
28.636437371009592,77.18547795560119,28.6_77.2,4.68,328.15,324.77,3.39,0.268,1,8529.7,7,5,1,1,4.9,0.38,63.2,5
28.51478057101468,77.44693751742955,28.5_77.4,24.85,317.83,306.02,11.81,0.628,0,18898.5,0,1,8,2,25.3,0.56,43.4,3
30.967960154078447,77.0761617512066,31.0_77.1,47.9,352.31,330.47,21.84,0.808,0,57.1,3,0,1,5,21.49,2.07,64.7,0
